Iteration, Minimum cost
427700, 33
427800, 33
427900, 33
428000, 33
428100, 33
428200, 33
428300, 33
428400, 33
428500, 33
428600, 33
428700, 33
428800, 33
428900, 33
429000, 33
429100, 33
429200, 33
429300, 33
429400, 33
429500, 33
429600, 33
429700, 33
429800, 33
429900, 33
430000, 33
430100, 33
430200, 33
430300, 33
430400, 33
430500, 33
430600, 33
430700, 33
430800, 33
430900, 33
431000, 33
431100, 33
431200, 33
431300, 33
431400, 33
431500, 33
431600, 33
431700, 33
431800, 33
431900, 33
432000, 33
432100, 33
432200, 33
432300, 33
432400, 33
432500, 33
432600, 33
432700, 33
432800, 33
432900, 33
433000, 33
433100, 33
433200, 33
433300, 33
433400, 33
433500, 33
433600, 33
433700, 33
433800, 33
433900, 33
434000, 33
434100, 33
434200, 33
434300, 33
434400, 33
434500, 33
434600, 33
434700, 33
434800, 33
434900, 33
435000, 33
435100, 33
435200, 33
435300, 33
435400, 33
435500, 33
435600, 33
435700, 33
435800, 33
435900, 33
436000, 33
436100, 33
436200, 33
436300, 33
436400, 33
436500, 33
436600, 33
436700, 33
436800, 33
436900, 33
437000, 33
437100, 33
437200, 33
437300, 33
437400, 33
437500, 33
437600, 33
437700, 33
437800, 33
437900, 33
438000, 33
438100, 33
438200, 33
438300, 33
438400, 33
438500, 33
438600, 33
438700, 33
438800, 33
438900, 33
439000, 33
439100, 33
439200, 33
439300, 33
439400, 33
439500, 33
439600, 33
439700, 33
439800, 33
439900, 33
440000, 33
440100, 33
440200, 33
440300, 33
440400, 33
440500, 33
440600, 33
440700, 33
440800, 33
440900, 33
441000, 33
441100, 33
441200, 33
441300, 33
441400, 33
441500, 33
441600, 33
441700, 33
441800, 33
441900, 33
442000, 33
442100, 33
442200, 33
442300, 33
442400, 33
442500, 33
442600, 33
442700, 33
442800, 33
442900, 33
443000, 33
443100, 33
443200, 33
443300, 33
443400, 33
443500, 33
443600, 33
443700, 33
443800, 33
443900, 33
444000, 33
444100, 33
444200, 33
444300, 33
444400, 33
444500, 33
444600, 33
444700, 33
444800, 33
444900, 33
445000, 33
445100, 33
445200, 33
445300, 33
445400, 33
445500, 33
445600, 33
445700, 33
445800, 33
445900, 33
446000, 33
446100, 33
446200, 33
446300, 33
446400, 33
446500, 33
446600, 33
446700, 33
446800, 33
446900, 33
447000, 33
447100, 33
447200, 33
447300, 33
447400, 33
447500, 33
447600, 33
447700, 33
447800, 33
447900, 33
448000, 33
448100, 33
448200, 33
448300, 33
448400, 33
448500, 33
448600, 33
448700, 33
448800, 33
448900, 33
449000, 33
449100, 33
449200, 33
449300, 33
449400, 33
449500, 33
449600, 33
449700, 33
449800, 33
449900, 33
450000, 33
450100, 33
450200, 33
450300, 33
450400, 33
450500, 33
450600, 33
450700, 33
450800, 33
450900, 33
451000, 33
451100, 33
451200, 33
451300, 33
451400, 33
451500, 33
451600, 33
451700, 33
451800, 33
451900, 33
452000, 33
452100, 33
452200, 33
452300, 33
452400, 33
452500, 33
452600, 33
452700, 33
452800, 33
452900, 33
453000, 33
453100, 33
453200, 33
453300, 33
453400, 33
453500, 33
453600, 33
453700, 33
453800, 33
453900, 33
454000, 33
454100, 33
454200, 33
454300, 33
454400, 33
454500, 33
454600, 33
454700, 33
454800, 33
454900, 33
455000, 33
455100, 33
455200, 33
455300, 33
455400, 33
455500, 33
455600, 33
455700, 33
455800, 33
455900, 33
456000, 33
456100, 33
456200, 33
456300, 33
456400, 33
456500, 33
456600, 33
456700, 33
456800, 33
456900, 33
457000, 33
457100, 33
457200, 33
457300, 33
457400, 33
457500, 33
457600, 33
457700, 33
457800, 33
457900, 33
458000, 33
458100, 33
458200, 33
458300, 33
458400, 33
458500, 33
458600, 33
458700, 33
458800, 33
458900, 33
459000, 33
459100, 33
459200, 33
459300, 33
459400, 33
459500, 33
459600, 33
459700, 33
459800, 33
459900, 33
460000, 33
460100, 33
460200, 33
460300, 33
460400, 33
460500, 33
460600, 33
460700, 33
460800, 33
460900, 33
461000, 33
461100, 33
461200, 33
461300, 33
461400, 33
461500, 33
461600, 33
461700, 33
461800, 33
461900, 33
462000, 33
462100, 33
462200, 33
462300, 33
462400, 33
462500, 33
462600, 33
462700, 33
462800, 33
462900, 33
463000, 33
463100, 33
463200, 33
463300, 33
463400, 33
463500, 33
463600, 33
463700, 33
463800, 33
463900, 33
464000, 33
464100, 33
464200, 33
464300, 33
464400, 33
464500, 33
464600, 33
464700, 33
464800, 33
464900, 33
465000, 33
465100, 33
465200, 33
465300, 33
465400, 33
465500, 33
465600, 33
465700, 33
465800, 33
465900, 33
466000, 33
466100, 33
466200, 33
466300, 33
466400, 33
466500, 33
466600, 33
466700, 33
466800, 33
466900, 33
467000, 33
467100, 33
467200, 33
467300, 33
467400, 33
467500, 33
467600, 33
467700, 33
467800, 33
467900, 33
468000, 33
468100, 33
468200, 33
468300, 33
468400, 33
468500, 33
468600, 33
468700, 33
468800, 33
468900, 33
469000, 33
469100, 33
469200, 33
469300, 33
469400, 33
469500, 33
469600, 33
469700, 33
469800, 33
469900, 33
470000, 33
470100, 33
470200, 33
470300, 33
470400, 33
470500, 33
470600, 33
470700, 33
470800, 33
470900, 33
471000, 33
471100, 33
471200, 33
471300, 33
471400, 33
471500, 33
471600, 33
471700, 33
471800, 33
471900, 33
472000, 33
472100, 33
472200, 33
472300, 33
472400, 33
472500, 33
472600, 33
472700, 33
472800, 33
472900, 33
473000, 33
473100, 33
473200, 33
473300, 33
473400, 33
473500, 33
473600, 33
473700, 33
473800, 33
473900, 33
474000, 33
474100, 33
474200, 33
474300, 33
474400, 33
474500, 33
474600, 33
474700, 33
474800, 33
474900, 33
475000, 33
475100, 33
475200, 33
475300, 33
475400, 33
475500, 33
475600, 33
475700, 33
475800, 33
475900, 33
476000, 33
476100, 33
476200, 33
476300, 33
476400, 33
476500, 33
476600, 33
476700, 33
476800, 33
476900, 33
477000, 33
477100, 33
477200, 33
477300, 33
477400, 33
477500, 33
477600, 33
477700, 33
477800, 33
477900, 33
478000, 33
478100, 33
478200, 33
478300, 33
478400, 33
478500, 33
478600, 33
478700, 33
478800, 33
478900, 33
479000, 33
479100, 33
479200, 33
479300, 33
479400, 33
479500, 33
479600, 33
479700, 33
479800, 33
479900, 33
480000, 33
480100, 33
480200, 33
480300, 33
480400, 33
480500, 33
480600, 33
480700, 33
480800, 33
480900, 33
481000, 33
481100, 33
481200, 33
481300, 33
481400, 33
481500, 33
481600, 33
481700, 33
481800, 33
481900, 33
482000, 33
482100, 33
482200, 33
482300, 33
482400, 33
482500, 33
482600, 33
482700, 33
482800, 33
482900, 33
483000, 33
483100, 33
483200, 33
483300, 33
483400, 33
483500, 33
483600, 33
483700, 33
483800, 33
483900, 33
484000, 33
484100, 33
484200, 33
484300, 33
484400, 33
484500, 33
484600, 33
484700, 33
484800, 33
484900, 33
485000, 33
485100, 33
485200, 33
485300, 33
485400, 33
485500, 33
485600, 33
485700, 33
485800, 33
485900, 33
486000, 33
486100, 33
486200, 33
486300, 33
486400, 33
486500, 33
486600, 33
486700, 33
486800, 33
486900, 33
487000, 33
487100, 33
487200, 33
487300, 33
487400, 33
487500, 33
487600, 33
487700, 33
487800, 33
487900, 33
488000, 33
488100, 33
488200, 33
488300, 33
488400, 33
488500, 33
488600, 33
488700, 33
488800, 33
488900, 33
489000, 33
489100, 33
489200, 33
489300, 33
489400, 33
489500, 33
489600, 33
489700, 33
489800, 33
489900, 33
490000, 33
490100, 33
490200, 33
490300, 33
490400, 33
490500, 33
490600, 33
490700, 33
490800, 33
490900, 33
491000, 33
491100, 33
491200, 33
491300, 33
491400, 33
491500, 33
491600, 33
491700, 33
491800, 33
491900, 33
492000, 33
492100, 33
492200, 33
492300, 33
492400, 33
492500, 33
492600, 33
492700, 33
492800, 33
492900, 33
493000, 33
493100, 33
493200, 33
493300, 33
493400, 33
493500, 33
493600, 33
493700, 33
493800, 33
493900, 33
494000, 33
494100, 33
494200, 33
494300, 33
494400, 33
494500, 33
494600, 33
494700, 33
494800, 33
494900, 33
495000, 33
495100, 33
495200, 33
495300, 33
495400, 33
495500, 33
495600, 33
495700, 33
495800, 33
495900, 33
496000, 33
496100, 33
496200, 33
496300, 33
496400, 33
496500, 33
496600, 33
496700, 33
496800, 33
496900, 33
497000, 33
497100, 33
497200, 33
497300, 33
497400, 33
497500, 33
497600, 33
497700, 33
497800, 33
497900, 33
498000, 33
498100, 33
498200, 33
498300, 33
498400, 33
498500, 33
498600, 33
498700, 33
498800, 33
498900, 33
499000, 33
499100, 33
499200, 33
499300, 33
499400, 33
499500, 33
499600, 33
499700, 33
499800, 33
499900, 33
500000, 33
500100, 33
500200, 33
500300, 33
500400, 33
500500, 33
500600, 33
500700, 33
500800, 33
500900, 33
501000, 33
501100, 33
501200, 33
501300, 33
501400, 33
501500, 33
501600, 33
501700, 33
501800, 33
501900, 33
502000, 33
502100, 33
502200, 33
502300, 33
502400, 33
502500, 33
502600, 33
502700, 33
502800, 33
502900, 33
503000, 33
503100, 33
503200, 33
503300, 33
503400, 33
503500, 33
503600, 33
503700, 33
503800, 33
503900, 33
504000, 33
504100, 33
504200, 33
504300, 33
504400, 33
504500, 33
504600, 33
504700, 33
504800, 33
504900, 33
505000, 33
505100, 33
505200, 33
505300, 33
505400, 33
505500, 33
505600, 33
505700, 33
505800, 33
505900, 33
506000, 33
506100, 33
506200, 33
506300, 33
506400, 33
506500, 33
506600, 33
506700, 33
506800, 33
506900, 33
507000, 33
507100, 33
507200, 33
507300, 33
507400, 33
507500, 33
507600, 33
507700, 33
507800, 33
507900, 33
508000, 33
508100, 33
508200, 33
508300, 33
508400, 33
508500, 33
508600, 33
508700, 33
508800, 33
508900, 33
509000, 33
509100, 33
509200, 33
509300, 33
509400, 33
509500, 33
509600, 33
509700, 33
509800, 33
509900, 33
510000, 33
510100, 33
510200, 33
510300, 33
510400, 33
510500, 33
510600, 33
510700, 33
510800, 33
510900, 33
511000, 33
511100, 33
511200, 33
511300, 33
511400, 33
511500, 33
511600, 33
511700, 33
511800, 33
511900, 33
512000, 33
512100, 33
512200, 33
512300, 33
512400, 33
512500, 33
512600, 33
512700, 33
512800, 33
512900, 33
513000, 33
513100, 33
513200, 33
513300, 33
513400, 33
513500, 33
513600, 33
513700, 33
513800, 33
513900, 33
514000, 33
514100, 33
514200, 33
514300, 33
514400, 33
514500, 33
514600, 33
514700, 33
514800, 33
514900, 33
515000, 33
515100, 33
515200, 33
515300, 33
515400, 33
515500, 33
515600, 33
515700, 33
515800, 33
515900, 33
516000, 33
516100, 33
516200, 33
516300, 33
516400, 33
516500, 33
516600, 33
516700, 33
516800, 33
516900, 33
517000, 33
517100, 33
517200, 33
517300, 33
517400, 33
517500, 33
517600, 33
517700, 33
517800, 33
517900, 33
518000, 33
518100, 33
518200, 33
518300, 33
518400, 33
518500, 33
518600, 33
518700, 33
518800, 33
518900, 33
519000, 33
519100, 33
519200, 33
519300, 33
519400, 33
519500, 33
519600, 33
519700, 33
519800, 33
519900, 33
520000, 33
520100, 33
520200, 33
520300, 33
520400, 33
520500, 33
520600, 33
520700, 33
520800, 33
520900, 33
521000, 33
521100, 33
521200, 33
521300, 33
521400, 33
521500, 33
521600, 33
521700, 33
521800, 33
521900, 33
522000, 33
522100, 33
522200, 33
522300, 33
522400, 33
522500, 33
522600, 33
522700, 33
522800, 33
522900, 33
523000, 33
523100, 33
523200, 33
523300, 33
523400, 33
523500, 33
523600, 33
523700, 33
523800, 33
523900, 33
524000, 33
524100, 33
524200, 33
524300, 33
524400, 33
524500, 33
524600, 33
524700, 33
524800, 33
524900, 33
525000, 33
525100, 33
525200, 33
525300, 33
525400, 33
525500, 33
525600, 33
525700, 33
525800, 33
525900, 33
526000, 33
526100, 33
526200, 33
526300, 33
526400, 33
526500, 33
526600, 33
526700, 33
526800, 33
526900, 33
527000, 33
527100, 33
527200, 33
527300, 33
527400, 33
527500, 33
527600, 33
527700, 33
527800, 33
527900, 33
528000, 33
528100, 33
528200, 33
528300, 33
528400, 33
528500, 33
528600, 33
528700, 33
528800, 33
528900, 33
529000, 33
529100, 33
529200, 33
529300, 33
529400, 33
529500, 33
529600, 33
529700, 33
529800, 33
529900, 33
530000, 33
530100, 33
530200, 33
530300, 33
530400, 33
530500, 33
530600, 33
530700, 33
530800, 33
530900, 33
531000, 33
531100, 33
531200, 33
531300, 33
531400, 33
531500, 33
531600, 33
531700, 33
531800, 33
531900, 33
532000, 33
532100, 33
532200, 33
532300, 33
532400, 33
532500, 33
532600, 33
532700, 33
532800, 33
532900, 33
533000, 33
533100, 33
533200, 33
533300, 33
533400, 33
533500, 33
533600, 33
533700, 33
533800, 33
533900, 33
534000, 33
534100, 33
534200, 33
534300, 33
534400, 33
534500, 33
534600, 33
534700, 33
534800, 33
534900, 33
535000, 33
535100, 33
535200, 33
535300, 33
535400, 33
535500, 33
535600, 33
535700, 33
535800, 33
535900, 33
536000, 33
536100, 33
536200, 33
536300, 33
536400, 33
536500, 33
536600, 33
536700, 33
536800, 33
536900, 33
537000, 33
537100, 33
537200, 33
537300, 33
537400, 33
537500, 33
537600, 33
537700, 33
537800, 33
537900, 33
538000, 33
538100, 33
538200, 33
538300, 33
538400, 33
538500, 33
538600, 33
538700, 33
538800, 33
538900, 33
539000, 33
539100, 33
539200, 33
539300, 33
539400, 33
539500, 33
539600, 33
539700, 33
539800, 33
539900, 33
540000, 33
540100, 33
540200, 33
540300, 33
540400, 33
540500, 33
540600, 33
540700, 33
540800, 33
540900, 33
541000, 33
541100, 33
541200, 33
541300, 33
541400, 33
541500, 33
541600, 33
541700, 33
541800, 33
541900, 33
542000, 33
542100, 33
542200, 33
542300, 33
542400, 33
542500, 33
542600, 33
542700, 33
542800, 33
542900, 33
543000, 33
543100, 33
543200, 33
543300, 33
543400, 33
543500, 33
543600, 33
543700, 33
543800, 33
543900, 33
544000, 33
544100, 33
544200, 33
544300, 33
544400, 33
544500, 33
544600, 33
544700, 33
544800, 33
544900, 33
545000, 33
545100, 33
545200, 33
545300, 33
545400, 33
545500, 33
545600, 33
545700, 33
545800, 33
545900, 33
546000, 33
546100, 33
546200, 33
546300, 33
546400, 33
546500, 33
546600, 33
546700, 33
546800, 33
546900, 33
547000, 33
547100, 33
547200, 33
547300, 33
547400, 33
547500, 33
547600, 33
547700, 33
547800, 33
547900, 33
548000, 33
548100, 33
548200, 33
548300, 33
548400, 33
548500, 33
548600, 33
548700, 33
548800, 33
548900, 33
549000, 33
549100, 33
549200, 33
549300, 33
549400, 33
549500, 33
549600, 33
549700, 33
549800, 33
549900, 33
550000, 33
550100, 33
550200, 33
550300, 33
550400, 33
550500, 33
550600, 33
550700, 33
550800, 33
550900, 33
551000, 33
551100, 33
551200, 33
551300, 33
551400, 33
551500, 33
551600, 33
551700, 33
551800, 33
551900, 33
552000, 33
552100, 33
552200, 33
552300, 33
552400, 33
552500, 33
552600, 33
552700, 33
552800, 33
552900, 33
553000, 33
553100, 33
553200, 33
553300, 33
553400, 33
553500, 33
553600, 33
553700, 33
553800, 33
553900, 33
554000, 33
554100, 33
554200, 33
554300, 33
554400, 33
554500, 33
554600, 33
554700, 33
554800, 33
554900, 33
555000, 33
555100, 33
555200, 33
555300, 33
555400, 33
555500, 33
555600, 33
555700, 33
555800, 33
555900, 33
556000, 33
556100, 33
556200, 33
556300, 33
556400, 33
556500, 33
556600, 33
556700, 33
556800, 33
556900, 33
557000, 33
557100, 33
557200, 33
557300, 33
557400, 33
557500, 33
557600, 33
557700, 33
557800, 33
557900, 33
558000, 33
558100, 33
558200, 33
558300, 33
558400, 33
558500, 33
558600, 33
558700, 33
558800, 33
558900, 33
559000, 33
559100, 33
559200, 33
559300, 33
559400, 33
559500, 33
559600, 33
559700, 33
559800, 33
559900, 33
560000, 33
560100, 33
560200, 33
560300, 33
560400, 33
560500, 33
560600, 33
560700, 33
560800, 33
560900, 33
561000, 33
561100, 33
561200, 33
561300, 33
561400, 33
561500, 33
561600, 33
561700, 33
561800, 33
561900, 33
562000, 33
562100, 33
562200, 33
562300, 33
562400, 33
562500, 33
562600, 33
562700, 33
562800, 33
562900, 33
563000, 33
563100, 33
563200, 33
563300, 33
563400, 33
563500, 33
563600, 33
563700, 33
563800, 33
563900, 33
564000, 33
564100, 33
564200, 33
564300, 33
564400, 33
564500, 33
564600, 33
564700, 33
564800, 33
564900, 33
565000, 33
565100, 33
565200, 33
565300, 33
565400, 33
565500, 33
565600, 33
565700, 33
565800, 33
565900, 33
566000, 33
566100, 33
566200, 33
566300, 33
566400, 33
566500, 33
566600, 33
566700, 33
566800, 33
566900, 33
567000, 33
567100, 33
567200, 33
567300, 33
567400, 33
567500, 33
567600, 33
567700, 33
567800, 33
567900, 33
568000, 33
568100, 33
568200, 33
568300, 33
568400, 33
568500, 33
568600, 33
568700, 33
568800, 33
568900, 33
569000, 33
569100, 33
569200, 33
569300, 33
569400, 33
569500, 33
569600, 33
569700, 33
569800, 33
569900, 33
570000, 33
570100, 33
570200, 33
570300, 33
570400, 33
570500, 33
570600, 33
570700, 33
570800, 33
570900, 33
571000, 33
571100, 33
571200, 33
571300, 33
571400, 33
571500, 33
571600, 33
571700, 33
571800, 33
571900, 33
572000, 33
572100, 33
572200, 33
572300, 33
572400, 33
572500, 33
572600, 33
572700, 33
572800, 33
572900, 33
573000, 33
573100, 33
573200, 33
573300, 33
573400, 33
573500, 33
573600, 33
573700, 33
573800, 33
573900, 33
574000, 33
574100, 33
574200, 33
574300, 33
574400, 33
574500, 33
574600, 33
574700, 33
574800, 33
574900, 33
575000, 33
575100, 33
575200, 33
575300, 33
575400, 33
575500, 33
575600, 33
575700, 33
575800, 33
575900, 33
576000, 33
576100, 33
576200, 33
576300, 33
576400, 33
576500, 33
576600, 33
576700, 33
576800, 33
576900, 33
577000, 33
577100, 33
577200, 33
577300, 33
577400, 33
577500, 33
577600, 33
577700, 33
577800, 33
577900, 33
578000, 33
578100, 33
578200, 33
578300, 33
578400, 33
578500, 33
578600, 33
578700, 33
578800, 33
578900, 33
579000, 33
579100, 33
579200, 33
579300, 33
579400, 33
579500, 33
579600, 33
579700, 33
579800, 33
579900, 33
580000, 33
580100, 33
580200, 33
580300, 33
580400, 33
580500, 33
580600, 33
580700, 33
580800, 33
580900, 33
581000, 33
581100, 33
581200, 33
581300, 33
581400, 33
581500, 33
581600, 33
581700, 33
581800, 33
581900, 33
582000, 33
582100, 33
582200, 33
582300, 33
582400, 33
582500, 33
582600, 33
582700, 33
582800, 33
582900, 33
583000, 33
583100, 33
583200, 33
583300, 33
583400, 33
583500, 33
583600, 33
583700, 33
583800, 33
583900, 33
584000, 33
584100, 33
584200, 33
584300, 33
584400, 33
584500, 33
584600, 33
584700, 33
584800, 33
584900, 33
585000, 33
585100, 33
585200, 33
585300, 33
585400, 33
585500, 33
585600, 33
585700, 33
585800, 33
585900, 33
586000, 33
586100, 33
586200, 33
586300, 33
586400, 33
586500, 33
586600, 33
586700, 33
586800, 33
586900, 33
587000, 33
587100, 33
587200, 33
587300, 33
587400, 33
587500, 33
587600, 33
587700, 33
587800, 33
587900, 33
588000, 33
588100, 33
588200, 33
588300, 33
588400, 33
588500, 33
588600, 33
588700, 33
588800, 33
588900, 33
589000, 33
589100, 33
589200, 33
589300, 33
589400, 33
589500, 33
589600, 33
589700, 33
589800, 33
589900, 33
590000, 33
590100, 33
590200, 33
590300, 33
590400, 33
590500, 33
590600, 33
590700, 33
590800, 33
590900, 33
591000, 33
591100, 33
591200, 33
591300, 33
591400, 33
591500, 33
591600, 33
591700, 33
591800, 33
591900, 33
592000, 33
592100, 33
592200, 33
592300, 33
592400, 33
592500, 33
592600, 33
592700, 33
592800, 33
592900, 33
593000, 33
593100, 33
593200, 33
593300, 33
593400, 33
593500, 33
593600, 33
593700, 33
593800, 33
593900, 33
594000, 33
594100, 33
594200, 33
594300, 33
594400, 33
594500, 33
594600, 33
594700, 33
594800, 33
594900, 33
595000, 33
595100, 33
595200, 33
595300, 33
595400, 33
595500, 33
595600, 33
595700, 33
595800, 33
595900, 33
596000, 33
596100, 33
596200, 33
596300, 33
596400, 33
596500, 33
596600, 33
596700, 33
596800, 33
596900, 33
597000, 33
597100, 33
597200, 33
597300, 33
597400, 33
597500, 33
597600, 33
597700, 33
597800, 33
597900, 33
598000, 33
598100, 33
598200, 33
598300, 33
598400, 33
598500, 33
598600, 33
598700, 33
598800, 33
598900, 33
599000, 33
599100, 33
599200, 33
599300, 33
599400, 33
599500, 33
599600, 33
599700, 33
599800, 33
599900, 33
600000, 33
600100, 33
600200, 33
600300, 33
600400, 33
600500, 33
600600, 33
600700, 33
600800, 33
600900, 33
601000, 33
601100, 33
601200, 33
601300, 33
601400, 33
601500, 33
601600, 33
601700, 33
601800, 33
601900, 33
602000, 33
602100, 33
602200, 33
602300, 33
602400, 33
602500, 33
602600, 33
602700, 33
602800, 33
602900, 33
603000, 33
603100, 33
603200, 33
603300, 33
603400, 33
603500, 33
603600, 33
603700, 33
603800, 33
603900, 33
604000, 33
604100, 33
604200, 33
604300, 33
604400, 33
604500, 33
604600, 33
604700, 33
604800, 33
604900, 33
605000, 33
605100, 33
605200, 33
605300, 33
605400, 33
605500, 33
605600, 33
605700, 33
605800, 33
605900, 33
606000, 33
606100, 33
606200, 33
606300, 33
606400, 33
606500, 33
606600, 33
606700, 33
606800, 33
606900, 33
607000, 33
607100, 33
607200, 33
607300, 33
607400, 33
607500, 33
607600, 33
607700, 33
607800, 33
607900, 33
608000, 33
608100, 33
608200, 33
608300, 33
608400, 33
608500, 33
608600, 33
608700, 33
608800, 33
608900, 33
609000, 33
609100, 33
609200, 33
609300, 33
609400, 33
609500, 33
609600, 33
609700, 33
609800, 33
609900, 33
610000, 33
610100, 33
610200, 33
610300, 33
610400, 33
610500, 33
610600, 33
610700, 33
610800, 33
610900, 33
611000, 33
611100, 33
611200, 33
611300, 33
611400, 33
611500, 33
611600, 33
611700, 33
611800, 33
611900, 33
612000, 33
612100, 33
612200, 33
612300, 33
612400, 33
612500, 33
612600, 33
612700, 33
612800, 33
612900, 33
613000, 33
613100, 33
613200, 33
613300, 33
613400, 33
613500, 33
613600, 33
613700, 33
613800, 33
613900, 33
614000, 33
614100, 33
614200, 33
614300, 33
614400, 33
614500, 33
614600, 33
614700, 33
614800, 33
614900, 33
615000, 33
615100, 33
615200, 33
615300, 33
615400, 33
615500, 33
615600, 33
615700, 33
615800, 33
615900, 33
616000, 33
616100, 33
616200, 33
616300, 33
616400, 33
616500, 33
616600, 33
616700, 33
616800, 33
616900, 33
617000, 33
617100, 33
617200, 33
617300, 33
617400, 33
617500, 33
617600, 33
617700, 33
617800, 33
617900, 33
618000, 33
618100, 33
618200, 33
618300, 33
618400, 33
618500, 33
618600, 33
618700, 33
618800, 33
618900, 33
619000, 33
619100, 33
619200, 33
619300, 33
619400, 33
619500, 33
619600, 33
619700, 33
619800, 33
619900, 33
620000, 33
620100, 33
620200, 33
620300, 33
620400, 33
620500, 33
620600, 33
620700, 33
620800, 33
620900, 33
621000, 33
621100, 33
621200, 33
621300, 33
621400, 33
621500, 33
621600, 33
621700, 33
621800, 33
621900, 33
622000, 33
622100, 33
622200, 33
622300, 33
622400, 33
622500, 33
622600, 33
622700, 33
622800, 33
622900, 33
623000, 33
623100, 33
623200, 33
623300, 33
623400, 33
623500, 33
623600, 33
623700, 33
623800, 33
623900, 33
624000, 33
624100, 33
624200, 33
624300, 33
624400, 33
624500, 33
624600, 33
624700, 33
624800, 33
624900, 33
625000, 33
625100, 33
625200, 33
625300, 33
625400, 33
625500, 33
625600, 33
625700, 33
625800, 33
625900, 33
626000, 33
626100, 33
626200, 33
626300, 33
626400, 33
626500, 33
626600, 33
626700, 33
626800, 33
626900, 33
627000, 33
627100, 33
627200, 33
627300, 33
627400, 33
627500, 33
627600, 33
627700, 33
627800, 33
627900, 33
628000, 33
628100, 33
628200, 33
628300, 33
628400, 33
628500, 33
628600, 33
628700, 33
628800, 33
628900, 33
629000, 33
629100, 33
629200, 33
629300, 33
629400, 33
629500, 33
629600, 33
629700, 33
629800, 33
629900, 33
630000, 33
630100, 33
630200, 33
630300, 33
630400, 33
630500, 33
630600, 33
630700, 33
630800, 33
630900, 33
631000, 33
631100, 33
631200, 33
631300, 33
631400, 33
631500, 33
631600, 33
631700, 33
631800, 33
631900, 33
632000, 33
632100, 33
632200, 33
632300, 33
632400, 33
632500, 33
632600, 33
632700, 33
632800, 33
632900, 33
633000, 33
633100, 33
633200, 33
633300, 33
633400, 33
633500, 33
633600, 33
633700, 33
633800, 33
633900, 33
634000, 33
634100, 33
634200, 33
634300, 33
634400, 33
634500, 33
634600, 33
634700, 33
634800, 33
634900, 33
635000, 33
635100, 33
635200, 33
635300, 33
635400, 33
635500, 33
635600, 33
635700, 33
635800, 33
635900, 33
636000, 33
636100, 33
636200, 33
636300, 33
636400, 33
636500, 33
636600, 33
636700, 33
636800, 33
636900, 33
637000, 33
637100, 33
637200, 33
637300, 33
637400, 33
637500, 33
637600, 33
637700, 33
637800, 33
637900, 33
638000, 33
638100, 33
638200, 33
638300, 33
638400, 33
638500, 33
638600, 33
638700, 33
638800, 33
638900, 33
639000, 33
639100, 33
639200, 33
639300, 33
639400, 33
639500, 33
639600, 33
639700, 33
639800, 33
639900, 33
640000, 33
640100, 33
640200, 33
640300, 33
640400, 33
640500, 33
640600, 33
640700, 33
640800, 33
640900, 33
641000, 33
641100, 33
641200, 33
641300, 33
641400, 33
641500, 33
641600, 33
641700, 33
641800, 33
641900, 33
642000, 33
642100, 33
642200, 33
642300, 33
642400, 33
642500, 33
642600, 33
642700, 33
642800, 33
642900, 33
643000, 33
643100, 33
643200, 33
643300, 33
643400, 33
643500, 33
643600, 33
643700, 33
643800, 33
643900, 33
644000, 33
644100, 33
644200, 33
644300, 33
644400, 33
644500, 33
644600, 33
644700, 33
644800, 33
644900, 33
645000, 33
645100, 33
645200, 33
645300, 33
645400, 33
645500, 33
645600, 33
645700, 33
645800, 33
645900, 33
646000, 33
646100, 33
646200, 33
646300, 33
646400, 33
646500, 33
646600, 33
646700, 33
646800, 33
646900, 33
647000, 33
647100, 33
647200, 33
647300, 33
647400, 33
647500, 33
647600, 33
647700, 33
647800, 33
647900, 33
648000, 33
648100, 33
648200, 33
648300, 33
648400, 33
648500, 33
648600, 33
648700, 33
648800, 33
648900, 33
649000, 33
649100, 33
649200, 33
649300, 33
649400, 33
649500, 33
649600, 33
649700, 33
649800, 33
649900, 33
650000, 33
650100, 33
650200, 33
650300, 33
650400, 33
650500, 33
650600, 33
650700, 33
650800, 33
650900, 33
651000, 33
651100, 33
651200, 33
651300, 33
651400, 33
651500, 33
651600, 33
651700, 33
651800, 33
651900, 33
652000, 33
652100, 33
652200, 33
652300, 33
652400, 33
652500, 33
652600, 33
652700, 33
652800, 33
652900, 33
653000, 33
653100, 33
653200, 33
653300, 33
653400, 33
653500, 33
653600, 33
653700, 33
653800, 33
653900, 33
654000, 33
654100, 33
654200, 33
654300, 33
654400, 33
654500, 33
654600, 33
654700, 33
654800, 33
654900, 33
655000, 33
655100, 33
655200, 33
655300, 33
655400, 33
655500, 33
655600, 33
655700, 33
655800, 33
655900, 33
656000, 33
656100, 33
656200, 33
656300, 33
656400, 33
656500, 33
656600, 33
656700, 33
656800, 33
656900, 33
657000, 33
657100, 33
657200, 33
657300, 33
657400, 33
657500, 33
657600, 33
657700, 33
657800, 33
657900, 33
658000, 33
658100, 33
658200, 33
658300, 33
658400, 33
658500, 33
658600, 33
658700, 33
658800, 33
658900, 33
659000, 33
659100, 33
659200, 33
659300, 33
659400, 33
659500, 33
659600, 33
659700, 33
659800, 33
659900, 33
660000, 33
660100, 33
660200, 33
660300, 33
660400, 33
660500, 33
660600, 33
660700, 33
